customer_id,first_name,last_name,gender,birth_date,signup_date,city,region_id,customer_segment,acquisition_channel
8110,Tara,Johnson,Female,1984-09-04,2025-12-06,Diazfurt,1,Budget,Organic Search
8111,Christopher,Odonnell,Male,2003-07-25,2025-05-26,East Jordan,7,Standard,Organic Search
8112,Katelyn,Jones,Female,1988-08-10,2025-02-19,West Michele,1,Standard,Paid Search
8113,Stephanie,Brown,Female,1961-09-13,2024-09-30,Samuelport,4,Standard,Paid Search
8114,Jennifer,Edwards,Female,1991-07-12,2024-10-10,Robinsonmouth,4,Budget,Social Media
8115,Angela,Fuller,Female,2004-05-02,2023-01-03,West Nicoleland,7,Standard,Paid Search
8116,Jesus,Lee,Male,1954-12-31,2025-12-29,East Joshuaberg,7,Budget,Organic Search
8117,Ashley,Perkins,Female,1982-05-11,2025-01-12,West Tina,8,Budget,Email
8118,Rita,Graves,Female,1970-07-18,2025-01-29,South Joshuabury,3,Standard,Organic Search
8119,Garrett,Joseph,Male,1992-09-22,2023-11-05,North Kaylafurt,3,Budget,Referral
8120,Kelly,Nelson,Female,2008-01-21,2024-08-31,Mooreborough,6,Standard,Direct
8121,Devin,Myers,Male,1962-05-16,2023-12-28,Patrickview,1,Budget,Email
8122,Audrey,Hays,Female,1992-06-17,2023-12-27,South James,1,Premium,Social Media
8123,Michelle,Durham,Female,1953-03-13,2024-12-24,Port Kristinemouth,8,Budget,Email
8124,Tanya,Bartlett,Female,1961-10-10,2024-01-25,East Christina,1,Premium,Email
8125,Dale,Garza,Male,1982-08-02,2025-04-11,North Kathy,3,Budget,Direct
8126,Daniel,Marshall,Male,1965-04-20,2024-07-03,Elizabethton,2,Budget,Direct
8127,Daniel,Cuevas,Male,2001-07-11,2024-07-03,Bonillafort,1,Standard,Paid Search
8128,Christopher,Evans,Male,2000-02-27,2025-05-11,South Donaldmouth,8,Premium,Social Media
8129,Cody,Hill,Male,2003-04-02,2025-04-14,East Ashleyville,2,Budget,Referral
8130,Lisa,Craig,Female,2007-03-20,2024-08-02,New Jessica,3,Budget,Organic Search
8131,Felicia,Reyes,Female,2002-07-24,2025-11-10,North Nicolas,2,Budget,Social Media
8132,Shelly,Brewer,Female,1976-09-01,2024-05-10,South William,4,Standard,Email
8133,Christina,Blair,Female,1992-04-05,2025-05-25,Amandamouth,6,Standard,Email
8134,Robert,Osborne,Male,2003-06-27,2025-07-26,Jenniferville,5,Budget,Paid Search
8135,Casey,Larsen,Male,1954-08-01,2023-12-27,Obrienstad,4,Premium,Paid Search
8136,Tara,Mueller,Female,1974-12-16,2024-10-13,North Daniel,4,Premium,Organic Search
8137,Melissa,Carlson,Female,2004-09-03,2023-02-14,Jasonfurt,1,Premium,Social Media
8138,Scott,Cook,Male,1979-11-18,2024-05-12,Kennedyside,3,Standard,Affiliate
8139,Melinda,Austin,Female,1951-12-04,2024-03-02,East Josephville,7,Premium,Affiliate
8140,Zachary,Calderon,Male,1985-05-29,2025-07-08,Lake Amanda,6,Standard,Paid Search
8141,Ryan,Jones,Male,1991-01-24,2023-12-30,Garyborough,1,Standard,Paid Search
8142,Juan,Santiago,Male,1958-02-18,2023-02-23,West Shannon,7,Premium,Referral
8143,Jennifer,Barker,Female,1953-04-16,2023-02-19,Kellystad,6,Budget,Referral
8144,Bradley,Mason,Other,1983-06-30,2025-07-02,Josehaven,6,Standard,Social Media
8145,Stacey,Burke,Female,1996-09-24,2023-09-13,South Audreyport,6,Premium,Paid Search
8146,David,Mueller,Male,1990-11-24,2025-03-22,Robertsonside,8,Standard,Organic Search
8147,Tyler,Lane,Male,1993-08-14,2023-12-04,Christyside,1,Budget,Referral
8148,Sean,Torres,Male,1973-09-16,2023-12-31,Meganfurt,3,Standard,Social Media
8149,Andrew,Kramer,Male,1990-05-15,2025-08-05,New Cynthiaport,8,Standard,Paid Search
8150,Anthony,Frazier,Male,2001-02-17,2025-04-24,North Theresa,4,Budget,Affiliate
8151,Joseph,Williamson,Male,2007-01-03,2025-03-31,North Laura,5,Standard,Email
8152,Jonathan,Jimenez,Male,1960-04-03,2025-11-09,New Stephaniehaven,3,Budget,Direct
8153,Shawn,Rivera,Male,1994-03-14,2025-09-25,East Tarabury,2,VIP,Social Media
8154,Daniel,Ashley,Male,1972-12-08,2025-09-07,Colestad,8,Budget,Social Media
8155,Charles,Snyder,Male,1995-11-10,2023-09-02,West Jim,3,Budget,Direct
8156,Eric,Thornton,Male,1973-11-26,2023-10-16,Port Heather,4,Standard,Direct
8157,Leah,Garcia,Female,1966-05-27,2025-12-18,East Nathaniel,2,Budget,Direct
8158,Samantha,Taylor,Other,1961-05-01,2025-01-20,Abigailside,8,Budget,Referral
8159,Jordan,Green,Male,1959-12-08,2024-12-25,West Katherinechester,2,Premium,Social Media
8160,Christopher,Hill,Male,1963-04-16,2024-11-14,North David,7,Standard,Organic Search
8161,Ronald,Davis,Male,1991-01-25,2025-06-09,Kevinview,2,Budget,Paid Search
8162,Emily,Knapp,Female,2001-08-24,2025-02-05,Alexisport,8,Standard,Direct
8163,Nicole,Wolfe,Female,1996-07-06,2023-09-22,Lake Hayleyfurt,3,Standard,Paid Search
8164,Sandra,Davis,Female,1977-01-26,2023-07-11,South Curtisfort,7,Standard,Referral
8165,John,Carpenter,Male,1991-09-15,2024-04-10,Hallmouth,4,Standard,Direct
8166,Todd,Thornton,Male,1981-02-09,2025-09-25,Smithborough,1,Standard,Direct
8167,Sharon,Jackson,Female,1968-04-02,2024-07-31,Bernardburgh,2,VIP,Direct
8168,Todd,Kramer,Male,1963-06-08,2025-09-26,West Kevintown,6,Budget,Social Media
8169,Brian,Jones,Male,1991-09-26,2025-01-16,Stephanieborough,5,Standard,Social Media
8170,Steven,Avila,Male,1982-09-06,2025-11-09,South Chad,3,Budget,Direct
8171,Gabrielle,Holloway,Female,1960-07-30,2025-10-06,East Carolview,2,Budget,Organic Search
8172,David,Barr,Male,1953-04-20,2024-07-03,Herrerachester,6,Budget,Organic Search
8173,Jeffrey,Gonzales,Male,1964-06-21,2024-12-27,Carterhaven,5,Budget,Direct
8174,Patricia,Harris,Female,1952-12-03,2025-05-18,East Kathryn,5,Budget,Email
8175,Chris,Carroll,Male,1959-04-01,2023-04-03,South Williamstad,3,Standard,Social Media
8176,Cheryl,Henson,Female,2001-11-27,2023-10-07,Lake Aliciaton,3,Standard,Organic Search
8177,Austin,Torres,Male,2004-06-08,2025-06-04,New Terrenceton,3,Budget,Social Media
8178,Richard,Thornton,Male,1966-05-05,2025-10-29,Terrybury,1,Budget,Direct
8179,Steve,Anderson,Male,1996-07-06,2024-04-11,Murraybury,8,Standard,Social Media
8180,Brandon,Costa,Male,1987-12-01,2024-07-22,Ramirezmouth,3,Standard,Paid Search
8181,Raymond,Romero,Male,1965-02-05,2025-09-28,East Donald,4,Standard,Social Media
8182,Dennis,Gonzalez,Male,1998-05-31,2024-02-26,Flowerschester,3,Standard,Affiliate
8183,Samuel,Sharp,Male,1981-08-30,2025-11-07,Byrdfort,3,Standard,Affiliate
8184,Daniel,Hernandez,Male,1950-09-26,2023-09-09,Mooreshire,5,Budget,Paid Search
8185,Michelle,Martin,Female,1970-10-22,2024-02-08,Lake Christopher,5,Standard,Social Media
8186,David,Torres,Male,1985-10-03,2023-03-14,South Charlesfurt,6,Budget,Paid Search
8187,Michael,Brewer,Male,1972-01-24,2023-06-26,Smithfurt,1,Standard,Social Media
8188,Kevin,Pruitt,Male,1955-06-26,2024-02-12,Kingstad,7,Standard,Organic Search
8189,Alexander,Richardson,Male,1991-07-29,2025-04-01,Williamsonhaven,8,Budget,Social Media
8190,Carol,Miller,Female,1982-07-07,2023-12-03,Doyleville,8,Budget,Social Media
8191,Curtis,Levy,Male,1992-07-15,2025-11-17,East Kathyside,1,Standard,Paid Search
8192,Timothy,Lopez,Male,1974-05-04,2024-06-02,Jacksonmouth,4,Standard,Paid Search
8193,Devin,Graham,Male,1986-02-14,2024-11-26,Jessicaton,8,Premium,Organic Search
8194,Edward,Adams,Male,1969-06-26,2025-04-09,Dwaynechester,6,Standard,Organic Search
8195,Emily,Moore,Female,1953-12-23,2023-09-02,Port Randallview,1,Standard,Email
8196,Jennifer,Sanchez,Female,1997-12-24,2025-04-29,South Ethanmouth,7,Standard,Organic Search
8197,Stephanie,Barry,Female,1998-06-11,2023-08-09,West Kimberlyborough,6,Premium,Organic Search
8198,Andrea,Robinson,Female,1963-05-17,2025-08-21,Shermanborough,6,Budget,Direct
8199,Julia,Woods,Female,2006-08-22,2024-10-27,Mcguirebury,3,Premium,Paid Search
8200,Katherine,Luna,Female,1960-11-27,2023-06-19,West Kelsey,5,Budget,Affiliate
8201,Casey,Scott,Female,2007-01-04,2025-05-16,Hicksland,5,Budget,Social Media
8202,Christopher,Ryan,Male,1981-10-28,2023-05-28,Bowmanville,3,Budget,Email
8203,Brandi,Fitzgerald,Female,2007-06-05,2025-12-13,South Theresa,6,VIP,Social Media
8204,Christopher,Davenport,Male,1995-10-16,2024-09-23,Westshire,2,Standard,Organic Search
8205,Kyle,Mitchell,Male,1995-12-05,2024-07-10,New Larryton,2,Premium,Affiliate
8206,Jason,Arnold,Male,1956-10-29,2024-04-24,Port Stephen,7,Standard,Referral
8207,James,Davis,Male,1993-11-29,2024-09-19,West Robinside,3,Budget,Paid Search
8208,Jeffery,Whitaker,Male,1972-10-23,2025-07-16,East Mario,1,Premium,Referral
8209,Joseph,Long,Male,1988-07-30,2024-11-28,Abigailtown,6,Standard,Social Media
8210,Jamie,Moore,Female,2001-02-12,2025-03-21,Jonesfurt,6,Budget,Affiliate
8211,Hannah,Myers,Female,1987-06-12,2023-04-25,Lake Melissa,6,Standard,Referral
8212,Michael,Patton,Male,1982-08-10,2025-09-10,Staffordland,3,Premium,Organic Search
8213,Timothy,Johnson,Male,1998-01-12,2024-12-05,Danielberg,4,Premium,Affiliate
8214,Jonathan,Daniel,Male,1963-06-15,2024-12-01,Gilmoreport,1,Standard,Direct
8215,Steven,Webb,Other,1966-03-31,2024-02-09,South Sonyafurt,1,Budget,Referral
8216,Zachary,Calhoun,Male,1984-05-23,2023-05-30,Lake John,2,Standard,Organic Search
8217,James,Vasquez,Male,1997-07-03,2024-05-19,South Nathanbury,4,Budget,Referral
8218,Michael,Jones,Male,1994-04-29,2025-08-15,Fernandezmouth,4,Premium,Email
8219,Tony,Norris,Male,1959-09-07,2024-12-23,West Kenneth,1,Standard,Paid Search
8220,Darrell,Santos,Male,1964-02-05,2024-02-23,East Briannatown,7,Standard,Affiliate
8221,Emily,Gardner,Female,1992-10-12,2025-02-04,Robinsonside,8,Standard,Social Media
8222,Heather,Morrison,Female,1972-01-14,2024-06-05,Devinton,1,Budget,Affiliate
8223,Gerald,Williams,Male,2002-12-25,2024-01-03,Marialand,6,Standard,Email
8224,Nicole,Fry,Female,1956-02-02,2025-06-12,Daychester,4,Budget,Paid Search
8225,Alexandria,Hawkins,Female,1961-03-08,2023-10-18,New Leslieburgh,4,Budget,Direct
8226,Martin,Clark,Male,1961-05-21,2025-01-28,West Virginiahaven,4,Standard,Social Media
8227,Danielle,Moore,Female,2000-09-02,2025-06-07,Margaretton,5,Standard,Social Media
8228,Christopher,Rodriguez,Male,1961-08-10,2023-05-02,Powellton,2,VIP,Paid Search
8229,Eugene,Ryan,Other,1979-02-08,2025-05-06,New Natalie,4,Budget,Organic Search
8230,Brandon,Mendez,Male,1992-12-19,2023-01-25,Barrchester,2,Budget,Email
8231,Shannon,Lawrence,Female,1988-03-19,2025-08-10,Port Jenniferside,1,Premium,Paid Search
8232,Ashley,Cannon,Female,1951-11-16,2024-03-12,Vickieside,4,Standard,Direct
8233,Michael,Burch,Male,1960-02-08,2023-09-28,Lake Kimberlymouth,2,VIP,Direct
8234,Daisy,Robinson,Female,1960-12-18,2023-08-24,Priceport,5,Premium,Referral
8235,Dominique,Gonzalez,Female,1973-07-09,2024-09-04,Haynesbury,5,VIP,Paid Search
8236,Amy,Phillips,Female,1985-11-28,2024-03-24,South Sherri,2,Standard,Email
8237,Julie,Burgess,Female,1954-09-07,2024-10-08,Lisafurt,7,Premium,Organic Search
8238,Jeffrey,Faulkner,Male,1954-11-01,2025-09-06,North Katrinastad,3,Budget,Referral
8239,Jennifer,Brewer,Female,1964-11-17,2023-07-15,Morafurt,5,Budget,Social Media
8240,Elizabeth,Brown,Female,2003-05-21,2024-02-19,Dixonchester,2,Budget,Direct
8241,Jason,Farmer,Male,2006-12-09,2023-07-28,South Sarahburgh,2,Standard,Paid Search
8242,Megan,Dean,Female,1956-06-20,2025-03-16,Port Melissafort,7,Budget,Paid Search
8243,Crystal,Chavez,Female,1981-03-17,2025-03-03,East Stephenfort,7,Budget,Direct
8244,Monica,Graves,Female,1992-10-22,2025-09-08,Harrisville,3,Budget,Social Media
8245,Madison,Hurst,Other,1997-07-09,2025-06-03,Webershire,3,Standard,Affiliate
8246,Elizabeth,Larsen,Female,1985-08-24,2025-05-09,North Thomas,5,Budget,Affiliate
8247,Shaun,Delgado,Male,1972-07-28,2023-10-08,Angelaside,2,Standard,Social Media
8248,Joseph,Lee,Male,1951-11-09,2025-08-16,Hartport,7,Budget,Social Media
8249,Sarah,Barker,Female,1998-08-06,2023-01-16,Lake Peterhaven,1,Premium,Social Media
8250,Donald,Bryan,Male,1994-12-08,2025-05-22,Stevenshire,1,Budget,Affiliate
8251,Heather,Reed,Female,1988-01-14,2025-08-12,Gonzalezland,1,Premium,Direct
8252,Gloria,Coleman,Female,1953-03-11,2024-01-07,Lanefort,3,Standard,Paid Search
8253,Mason,Moreno,Male,1965-01-22,2024-04-21,Sarahland,7,Budget,Referral
8254,Chelsea,Smith,Female,1955-07-03,2024-01-27,Port Evan,5,Standard,Paid Search
8255,John,Maynard,Male,1958-12-05,2025-08-16,New Patty,1,Budget,Social Media
8256,James,Welch,Male,1987-01-17,2024-08-20,Kimberlyfort,1,Budget,Referral
8257,Christine,Wise,Female,1951-06-09,2024-06-19,Longmouth,2,Budget,Affiliate
8258,Melanie,Reyes,Female,2006-09-15,2024-11-10,Phillipsfort,4,Standard,Social Media
8259,Brian,Tyler,Male,2006-03-14,2025-06-04,Lake Sarahstad,4,Budget,Paid Search
8260,Wesley,Adams,Male,1956-10-27,2025-04-05,Rodriguezshire,1,Budget,Paid Search
8261,Summer,Williamson,Female,1993-05-08,2025-05-16,Danielfort,6,Budget,Organic Search
8262,Emily,Sampson,Female,1970-04-13,2025-11-23,Loriton,5,Budget,Paid Search
8263,Jason,Hernandez,Male,1991-09-09,2024-02-12,New Craigfurt,8,Premium,Affiliate
8264,Robert,Cline,Male,1962-05-23,2023-12-12,Mendezchester,4,Standard,Paid Search
8265,Thomas,Martin,Male,1978-07-09,2025-03-27,Frenchhaven,3,Premium,Paid Search
8266,Michael,Wall,Male,1983-04-21,2023-09-17,East Gregory,1,Premium,Referral
8267,Rita,Gray,Female,1976-06-05,2025-03-21,South James,7,Budget,Organic Search
8268,Kristy,Hogan,Female,1960-02-13,2025-11-29,West James,1,Standard,Paid Search
8269,Kevin,Bautista,Male,1969-11-24,2024-09-28,North Bradley,3,Premium,Direct
8270,Kaitlyn,Barker,Female,1959-08-14,2023-12-22,Mooremouth,4,Budget,Organic Search
8271,Barbara,Wood,Female,1953-11-23,2025-12-28,Richardsport,4,Standard,Paid Search
8272,Misty,Harrison,Female,1990-10-17,2024-07-10,North Ericside,4,Budget,Social Media
8273,Christine,Lowe,Female,1987-01-19,2023-07-29,Ginaport,5,Standard,Organic Search
8274,Angela,Patton,Female,1957-10-17,2024-08-15,Paulfort,1,Budget,Paid Search
8275,Michael,Bell,Male,1998-07-03,2023-06-16,South Daniellefurt,5,Standard,Organic Search
8276,Gregory,Martin,Male,1956-08-14,2023-06-09,Rebeccaton,7,Standard,Paid Search
8277,Andre,Murphy,Male,1967-11-13,2023-04-06,Nealhaven,1,Premium,Affiliate
8278,Stacey,Ferguson,Female,1980-04-29,2024-09-23,Christineberg,1,Standard,Paid Search
8279,Christian,Martinez,Male,1999-03-04,2024-09-28,North Kaylastad,8,Budget,Paid Search
8280,Michelle,Hanson,Female,1958-11-18,2025-06-07,Lucasport,3,Standard,Paid Search
8281,Maria,Phillips,Female,2003-07-25,2024-12-21,Lake Brian,3,Budget,Direct
8282,Katie,Shepard,Female,1952-01-18,2025-09-17,West Sierra,3,Budget,Organic Search
8283,Aaron,Gray,Male,1975-06-06,2025-09-27,Charlesburgh,4,Budget,Affiliate
8284,Andrea,Porter,Female,1959-03-16,2023-10-23,Marychester,5,Budget,Paid Search
8285,Jennifer,Gamble,Female,1988-08-31,2023-03-26,,6,Standard,Direct
8286,Bryan,Burns,Male,1963-10-04,2025-05-15,Thomasland,3,Premium,Paid Search
8287,Tyler,Webb,Male,2001-08-21,2023-01-22,East Billy,2,Budget,Organic Search
8288,James,Cooper,Male,1972-12-20,2024-07-22,South Lindsay,4,Standard,Social Media
8289,Larry,Ryan,Male,2001-12-10,2023-04-18,South Elizabethstad,3,Budget,Organic Search
8290,Kimberly,Sutton,Female,1998-05-18,2024-09-28,South Lauren,5,Premium,Referral
8291,Michele,Jackson,Female,1957-03-05,2024-09-19,Port Mary,4,Budget,Email
8292,Kimberly,Boyer,Female,1960-06-28,2025-09-06,East Craigtown,7,Budget,Email
8293,Michelle,Cox,Female,1957-01-16,2025-03-23,Greershire,1,Budget,Organic Search
8294,Debbie,Pierce,Female,1956-07-22,2024-07-31,Alyssaland,1,Budget,Email
8295,Michael,Sanders,Male,2006-02-04,2024-11-17,West Heather,6,Premium,Paid Search
8296,Elizabeth,Ritter,Female,1971-05-19,2024-12-25,Knightport,4,Budget,Direct
8297,Tammy,Collins,Female,1986-05-14,2024-01-06,Laurenmouth,1,Standard,Referral
8298,Samantha,Bennett,Female,1957-07-09,2025-07-11,Davisfurt,8,VIP,Social Media
8299,Charlene,Walker,Female,2004-03-17,2024-10-06,New Sharon,5,Standard,Affiliate
8300,Lisa,Smith,Female,2004-01-04,2025-03-16,Patrickland,4,Budget,Social Media
8301,Andrew,Lee,Male,2002-08-07,2023-03-07,South Matthewhaven,6,Budget,Social Media
8302,Michael,Beltran,Male,1985-09-19,2023-07-24,Hernandezfort,4,Budget,Organic Search
8303,Meghan,Salas,Female,1960-12-25,2025-02-01,Donnaville,3,Budget,Email
8304,Manuel,Kirk,Male,1981-06-04,2025-06-16,Lake Bryan,2,Budget,Paid Search
8305,Alicia,Peterson,Female,1985-06-07,2024-05-02,South Elizabethfort,3,Budget,Organic Search
8306,Sara,Burke,Female,1990-01-23,2025-11-21,New Sheritown,3,Budget,Referral
8307,Joseph,Chan,Other,1959-05-15,2025-09-08,North Susanstad,5,Premium,Organic Search
8308,Kevin,Ingram,Male,1989-05-11,2024-12-02,South Jeremy,3,Budget,Email
8309,Angela,Pierce,Female,1968-02-23,2025-03-18,Bellchester,1,Standard,Organic Search
8310,John,Lopez,Male,1998-01-28,2025-02-04,Danielhaven,5,Standard,Paid Search
8311,James,Rogers,Male,1970-11-11,2024-04-14,Lake Johnhaven,1,VIP,Affiliate
8312,Larry,Brown,Other,1956-09-06,2023-05-04,Lindashire,7,Budget,Organic Search
8313,Wanda,Fuller,Female,2003-10-19,2025-08-04,East Howard,5,Premium,Email
8314,Lauren,Vaughn,Female,1989-01-13,2024-09-30,Jonathanview,4,Standard,Social Media
8315,Alexander,Newton,Male,2004-10-06,2025-09-03,Houseland,3,Standard,Affiliate
8316,Sarah,Berry,Female,1997-09-05,2024-07-01,Lake David,2,Budget,Organic Search
8317,Anthony,Garza,Male,1991-11-30,2023-01-31,Haynesview,5,Premium,Referral
8318,Sabrina,Hughes,Female,1955-01-31,2023-08-19,Lake Sharon,1,Budget,Social Media
8319,Christopher,Lara,Male,1950-10-13,2023-10-03,Haleyville,4,Standard,Paid Search
8320,Elizabeth,Thompson,Female,2004-10-10,2025-06-05,Port Dannyfort,2,Budget,Paid Search
8321,Christopher,Bell,Male,1959-04-12,2023-03-08,Port Mauricehaven,4,Standard,Paid Search
8322,Carrie,Rose,Female,1988-09-11,2025-08-16,New Robertmouth,1,Budget,Social Media
8323,Teresa,Smith,Female,1969-03-25,2025-05-01,Sellersborough,1,Budget,Organic Search
8324,Gina,Ali,Female,1973-04-23,2024-05-04,Scottborough,3,Standard,Paid Search
8325,Chase,Baker,Male,1992-06-29,2024-11-29,Lake Victoriamouth,5,Budget,Email
8326,Amy,Walker,Female,1996-03-20,2025-11-11,Ashleystad,2,Standard,Social Media
8327,Lauren,Stewart,Female,1978-05-28,2023-05-17,South Jessicafort,4,Budget,Organic Search
8328,Ryan,Newton,Male,1954-07-24,2024-06-19,New Aaron,6,Standard,Paid Search
8329,Deborah,Jordan,Female,1984-03-03,2024-07-19,Port Chadmouth,4,Budget,Social Media
8330,Briana,Miller,Female,2006-04-24,2025-12-04,South Brett,4,Budget,Email
8331,Michael,Ramsey,Male,1966-10-22,2025-12-13,Burnsfurt,2,Budget,Affiliate
8332,Susan,Alvarez,Female,1955-11-26,2025-09-02,Brownberg,1,Budget,Social Media
8333,Nicholas,Miller,Male,2999-01-01,2024-07-09,South Fernando,1,Budget,Email
8334,Alice,Clark,Female,1961-03-15,2025-10-10,Port Jacob,8,Standard,Organic Search
8335,Phillip,Brandt,Male,1972-12-26,2024-10-23,West Jennaville,1,Standard,Direct
8336,Sara,Young,Female,1969-03-05,2025-03-22,Meganmouth,1,Budget,Paid Search
8337,Rebecca,Wright,Female,1975-03-28,2025-11-08,Lake Caseyhaven,2,Standard,Paid Search
8338,Kirk,Hall,Male,1990-11-16,2024-02-03,Shortland,6,Premium,Organic Search
8339,David,Ford,Male,1974-08-31,2025-09-17,Velasquezhaven,3,Standard,Organic Search
8340,Joanna,Murray,Female,1996-09-05,2024-07-28,Lake Billy,6,Budget,Referral
8341,Brenda,Hall,Female,1969-12-30,2025-09-26,Lamberthaven,3,Budget,Paid Search
8342,Steven,Harmon,Male,1997-03-07,2024-12-25,North Joycefort,6,Budget,Paid Search
8343,Robert,Rodgers,Male,1988-08-02,2024-02-02,Campbellmouth,7,Standard,Organic Search
8344,Sherri,Mclaughlin,Female,1964-12-01,2025-07-03,Morenostad,3,Standard,Direct
8345,Chase,Sanchez,Male,1974-12-09,2023-07-31,East Rosemouth,8,Standard,Referral
8346,Sarah,Fry,Female,1979-06-28,2023-09-13,North Michelle,8,Budget,Direct
8347,Steven,Wong,Other,1981-08-12,2023-09-20,Amandamouth,1,Budget,Affiliate
8348,Robert,Martinez,Male,1981-07-16,2025-09-01,Johnnyburgh,4,Standard,Affiliate
8349,Michael,Harris,Male,1998-04-19,2025-09-26,Blakestad,5,Budget,Social Media
8350,Mitchell,Delgado,Male,1972-12-18,2025-01-16,Lauraland,7,Budget,Organic Search
8351,Alexandra,Warren,Female,1984-05-08,2024-03-13,Lake Lisa,5,Budget,Paid Search
8352,Jill,Barajas,Female,1975-02-14,2024-07-22,Hillmouth,5,Budget,Paid Search
8353,David,Morgan,Male,1984-03-04,2023-11-10,Mitchellfurt,2,Budget,Email
8354,Michael,Hansen,Male,1990-11-17,2023-01-09,Beckermouth,6,Standard,Organic Search
8355,Danielle,Lin,Female,1994-01-21,2025-09-01,Riverahaven,1,Premium,Organic Search
8356,Peter,Payne,Male,1991-06-09,2023-11-25,Bauerside,5,Budget,Email
8357,Courtney,Lee,Female,1964-04-18,2023-06-02,Thomasland,2,Budget,Organic Search
8358,Robert,Moran,Male,1950-10-27,2023-08-26,Port Samanthaville,6,Premium,Organic Search
8359,Ricky,Hernandez,Male,2008-04-20,2025-11-07,Scottport,6,Budget,Organic Search
8360,Jennifer,Tate,Female,1951-08-26,2024-06-19,North Robert,2,Budget,Email
8361,Melissa,Drake,Female,1983-01-16,2025-03-25,Ericaland,6,Standard,Organic Search
8362,Jasmine,Gilbert,Female,2006-03-14,2023-03-06,South Brandonview,6,Budget,Organic Search
8363,Steven,Peterson,Male,2004-01-26,2024-12-06,Robertsshire,1,Standard,Organic Search
8364,Shane,Allen,Male,1954-02-10,2025-06-18,South Heatherchester,3,Premium,Referral
8365,Austin,Lang,Male,1970-12-01,2023-05-09,North Timothyview,2,Budget,Organic Search
8366,Richard,Rubio,Male,1999-11-19,2024-04-06,Frankmouth,1,Standard,Organic Search
8367,Candice,Garrison,Female,2000-12-05,2024-05-03,Wilsonborough,6,Budget,Affiliate
8368,Antonio,Espinoza,Male,1998-02-27,2025-10-08,Malloryfort,2,Standard,Affiliate
8369,Susan,Watts,Female,1967-10-01,2025-04-09,Port Allisonstad,5,Standard,Organic Search
8370,Corey,Ferguson,Male,1959-01-06,2025-09-21,East Jessica,1,Budget,Paid Search
8371,Victor,Rivera,Male,2000-02-24,2024-07-02,Ruthville,1,Standard,Organic Search
8372,David,Perez,Male,2007-01-08,2025-02-02,Newtonstad,4,Budget,Email
8373,Terry,Gonzalez,Male,2003-08-10,2024-11-25,East Joshua,3,Budget,Paid Search
8374,Latasha,Bell,Female,1964-09-20,2024-03-09,South Christinaside,7,Budget,Direct
8375,Jose,Lee,Male,1998-09-02,2024-08-21,Burnettfort,1,Budget,Referral
8376,Karen,Moore,Female,1953-11-23,2024-01-30,West Jerryshire,5,Standard,Social Media
8377,Yolanda,Chase,Female,1958-08-25,2023-02-04,Donaldville,5,Standard,Organic Search
8378,Omar,Ramsey,Male,2006-06-16,2025-12-08,Stewartport,4,Standard,Affiliate
8379,Timothy,Howard,Male,1991-06-27,2025-12-01,Port Carol,5,Standard,Referral
8380,Zachary,Meyer,Male,1972-07-19,2025-08-20,Port Jamesview,2,Standard,Referral
8381,John,Walls,Male,1952-03-08,2023-10-28,Evansstad,6,Budget,Organic Search
8382,Melissa,Conrad,Female,2006-08-15,2023-02-12,Aaronfurt,4,Budget,Email
8383,Kelly,Wheeler,Female,1972-03-19,2023-11-27,Edwardborough,6,Standard,Referral
8384,Christopher,Lopez,Male,1991-05-04,2025-09-26,North Miranda,1,Standard,Direct
8385,Travis,Johnson,Male,1989-02-04,2023-09-27,Lake Elizabethside,1,Premium,Social Media
8386,Katherine,Wilson,Female,1954-12-07,2024-01-16,New Amy,3,Budget,Social Media
8387,Chelsea,Smith,Female,1999-03-25,2025-05-02,North Heather,3,Standard,Paid Search
8388,Robert,Burch,Male,2001-02-22,2024-10-17,Sethburgh,1,Budget,Email
8389,Mary,Herrera,Female,1952-05-28,2025-03-31,South Jessicaland,1,Standard,Direct
8390,Joshua,Jordan,Male,1971-11-03,2025-01-07,Port Johnchester,1,Budget,Social Media
8391,Megan,Cherry,Female,1955-03-28,2025-01-16,Watkinsside,1,Standard,Organic Search
8392,Andrew,Sheppard,Male,1955-02-15,2025-09-27,New Loriton,1,Budget,Organic Search
8393,Elizabeth,Snyder,Female,1983-09-02,2023-12-26,Allenton,6,Standard,Social Media
8394,Cynthia,Martinez,Female,1997-11-07,2023-09-06,Brendaport,8,Standard,Affiliate
8395,Amy,Walker,Female,1959-05-04,2024-08-03,New Lawrence,3,Standard,Organic Search
8396,Jason,Leblanc,Male,1961-03-27,2024-12-11,Port Sue,2,Budget,Paid Search
8397,Jay,Petersen,Male,1993-10-13,2024-10-30,Port Nancybury,3,Premium,Direct
8398,Gabriela,Savage,Female,1994-01-17,2024-12-16,South Crystalberg,6,Premium,Social Media
8399,Zachary,Garcia,Male,1991-03-05,2024-10-25,New Audrey,8,Budget,Organic Search
8400,Danielle,Hess,Female,1968-01-11,2024-11-25,Charlesberg,2,Budget,Paid Search
8401,Jesse,Bishop,Male,1974-07-11,2025-11-11,Rachelhaven,1,VIP,Paid Search
8402,Brandon,Stevens,Male,1970-03-22,2023-04-11,Contrerasmouth,2,Standard,Organic Search
8403,Jamie,Sanchez,Female,1995-12-23,2025-11-18,North Brittany,3,Standard,Email
